created_at,sentiment,volumne,sentiment_1dlag,volumne_1dlag,sentiment_2dlag,volumne_2dlag,sentiment_1dlag_2dlag,volumne_1dlag_2dlag,sentiment_3dlag,volumne_3dlag,sentiment_1dlag_3dlag,volumne_1dlag_3dlag,sentiment_2dlag_3dlag,volumne_2dlag_3dlag,sentiment_1dlag_2dlag_3dlag,volumne_1dlag_2dlag_3dlag,open,high,low,close,adjclose
2014-11-03,0.22557500000000003,4,0.42428,5.0,0.0,1.0,0.65846,5.0,0.65846,5.0,0.21997,10.0,0.4093,3.0,0.2732,1.0,48.6,49.51,48.26,48.52,48.52
2014-11-05,0.21075,2,0.22557500000000003,4.0,0.42428,5.0,0.0,1.0,0.0,1.0,0.65846,5.0,0.21997,10.0,0.4093,3.0,48.2,48.27,46.11,46.19,46.19
2014-11-06,0.33645,4,0.21075,2.0,0.22557500000000003,4.0,0.42428,5.0,0.42428,5.0,0.0,1.0,0.65846,5.0,0.21997,10.0,46.9,49.34,45.7,48.24,48.24
2014-11-08,0.6597,1,0.33645,4.0,0.21075,2.0,0.22557500000000003,4.0,0.22557500000000003,4.0,0.42428,5.0,0.0,1.0,0.65846,5.0,,,,,
2014-11-11,0.7184,1,0.6597,1.0,0.33645,4.0,0.21075,2.0,0.21075,2.0,0.22557500000000003,4.0,0.42428,5.0,0.0,1.0,48.51,50.36,48.4,50.22,50.22
2014-11-12,0.24695,2,0.7184,1.0,0.6597,1.0,0.33645,4.0,0.33645,4.0,0.21075,2.0,0.22557500000000003,4.0,0.42428,5.0,49.94,50.47,49.12,49.82,49.82
2014-11-13,0.58635,2,0.24695,2.0,0.7184,1.0,0.6597,1.0,0.6597,1.0,0.33645,4.0,0.21075,2.0,0.22557500000000003,4.0,50.12,51.15,50.05,50.34,50.34
2014-11-15,0.3612,1,0.58635,2.0,0.24695,2.0,0.7184,1.0,0.7184,1.0,0.6597,1.0,0.33645,4.0,0.21075,2.0,,,,,
2014-11-17,0.0,1,0.3612,1.0,0.58635,2.0,0.24695,2.0,0.24695,2.0,0.7184,1.0,0.6597,1.0,0.33645,4.0,51.5,51.8,50.4,50.8,50.8
2014-11-18,0.0,2,0.0,1.0,0.3612,1.0,0.58635,2.0,0.58635,2.0,0.24695,2.0,0.7184,1.0,0.6597,1.0,51.17,52.0,51.1,51.54,51.54
2014-11-19,-0.007949999999999985,2,0.0,2.0,0.0,1.0,0.3612,1.0,0.3612,1.0,0.58635,2.0,0.24695,2.0,0.7184,1.0,50.12,50.38,49.12,49.55,49.55
2014-11-20,0.6369,1,-0.007949999999999985,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.3612,1.0,0.58635,2.0,0.24695,2.0,49.59,50.19,49.2,49.74,49.74
2014-11-21,0.0,3,0.6369,1.0,-0.007949999999999985,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.3612,1.0,0.58635,2.0,50.44,50.56,48.43,48.56,48.56
2014-11-24,0.5093,1,0.0,3.0,0.6369,1.0,-0.007949999999999985,2.0,-0.007949999999999985,2.0,0.0,2.0,0.0,1.0,0.3612,1.0,49.04,49.52,48.13,49.34,49.34
2014-11-25,-0.4278,1,0.5093,1.0,0.0,3.0,0.6369,1.0,0.6369,1.0,-0.007949999999999985,2.0,0.0,2.0,0.0,1.0,49.47,49.94,49.22,49.62,49.62
2014-11-26,0.1854,3,-0.4278,1.0,0.5093,1.0,0.0,3.0,0.0,3.0,0.6369,1.0,-0.007949999999999985,2.0,0.0,2.0,49.67,49.8,49.32,49.69,49.69
2014-11-29,0.0,2,0.1854,3.0,-0.4278,1.0,0.5093,1.0,0.5093,1.0,0.0,3.0,0.6369,1.0,-0.007949999999999985,2.0,,,,,
2014-12-02,0.6361,1,0.0,2.0,0.1854,3.0,-0.4278,1.0,-0.4278,1.0,0.5093,1.0,0.0,3.0,0.6369,1.0,46.91,46.98,45.6,46.29,46.29
2014-12-03,0.0,1,0.6361,1.0,0.0,2.0,0.1854,3.0,0.1854,3.0,-0.4278,1.0,0.5093,1.0,0.0,3.0,45.25,45.94,45.1,45.86,45.86
2014-12-05,0.0,1,0.0,1.0,0.6361,1.0,0.0,2.0,0.0,2.0,0.1854,3.0,-0.4278,1.0,0.5093,1.0,45.73,45.88,44.45,44.74,44.74
2014-12-08,-0.3612,1,0.0,1.0,0.0,1.0,0.6361,1.0,0.6361,1.0,0.0,2.0,0.1854,3.0,-0.4278,1.0,44.31,44.97,42.47,42.87,42.87
2014-12-09,0.27475,2,-0.3612,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.6361,1.0,0.0,2.0,0.1854,3.0,41.87,43.55,40.85,43.38,43.38
2014-12-10,0.0,1,0.27475,2.0,-0.3612,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.6361,1.0,0.0,2.0,42.83,43.35,41.54,41.97,41.97
2014-12-11,0.09106666666666667,3,0.0,1.0,0.27475,2.0,-0.3612,1.0,-0.3612,1.0,0.0,1.0,0.0,1.0,0.6361,1.0,42.11,43.09,41.65,41.78,41.78
2014-12-12,0.0,1,0.09106666666666667,3.0,0.0,1.0,0.27475,2.0,0.27475,2.0,-0.3612,1.0,0.0,1.0,0.0,1.0,40.96,42.34,40.9,41.4,41.4
2014-12-15,0.0,1,0.0,1.0,0.09106666666666667,3.0,0.0,1.0,0.0,1.0,0.27475,2.0,-0.3612,1.0,0.0,1.0,41.86,41.96,40.53,40.81,40.81
2014-12-18,0.37345,2,0.0,1.0,0.0,1.0,0.09106666666666667,3.0,0.09106666666666667,3.0,0.0,1.0,0.27475,2.0,-0.3612,1.0,42.48,43.69,42.36,43.65,43.65
2014-12-19,-0.11315,2,0.37345,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.09106666666666667,3.0,0.0,1.0,0.27475,2.0,44.04,44.08,42.9,43.86,43.86
2014-12-26,0.2924,2,-0.11315,2.0,0.37345,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.09106666666666667,3.0,0.0,1.0,44.3,45.7,44.3,45.56,45.56
2014-12-30,0.0,1,0.2924,2.0,-0.11315,2.0,0.37345,2.0,0.37345,2.0,0.0,1.0,0.0,1.0,0.09106666666666667,3.0,44.8,45.13,44.28,44.45,44.45
2014-12-31,0.4767,1,0.0,1.0,0.2924,2.0,-0.11315,2.0,-0.11315,2.0,0.37345,2.0,0.0,1.0,0.0,1.0,44.62,45.14,44.45,44.48,44.48
2015-01-12,0.0,1,0.4767,1.0,0.0,1.0,0.2924,2.0,0.2924,2.0,-0.11315,2.0,0.37345,2.0,0.0,1.0,40.61,40.89,39.85,40.44,40.44
2015-01-13,0.0,1,0.0,1.0,0.4767,1.0,0.0,1.0,0.0,1.0,0.2924,2.0,-0.11315,2.0,0.37345,2.0,40.66,41.52,40.18,40.85,40.85
2015-01-14,0.3275,2,0.0,1.0,0.0,1.0,0.4767,1.0,0.4767,1.0,0.0,1.0,0.2924,2.0,-0.11315,2.0,37.17,39.04,37.0,38.54,38.54
2015-01-15,0.4404,1,0.3275,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.4767,1.0,0.0,1.0,0.2924,2.0,38.9,39.15,38.0,38.37,38.37
2015-01-16,0.0,1,0.4404,1.0,0.3275,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.4767,1.0,0.0,1.0,38.14,38.9,37.93,38.61,38.61
2015-01-19,0.27294999999999997,2,0.0,1.0,0.4404,1.0,0.3275,2.0,0.3275,2.0,0.0,1.0,0.0,1.0,0.4767,1.0,,,,,
2015-01-20,0.49085,2,0.27294999999999997,2.0,0.0,1.0,0.4404,1.0,0.4404,1.0,0.3275,2.0,0.0,1.0,0.0,1.0,38.77,38.82,37.41,38.39,38.39
2015-01-21,-0.34,1,0.49085,2.0,0.27294999999999997,2.0,0.0,1.0,0.0,1.0,0.4404,1.0,0.3275,2.0,0.0,1.0,37.91,39.74,37.9,39.31,39.31
2015-01-23,0.3612,1,-0.34,1.0,0.49085,2.0,0.27294999999999997,2.0,0.27294999999999997,2.0,0.0,1.0,0.4404,1.0,0.3275,2.0,40.06,40.7,39.67,40.26,40.26
2015-01-26,0.293675,4,0.3612,1.0,-0.34,1.0,0.49085,2.0,0.49085,2.0,0.27294999999999997,2.0,0.0,1.0,0.4404,1.0,40.37,41.72,40.21,41.31,41.31
2015-01-27,0.0,1,0.293675,4.0,0.3612,1.0,-0.34,1.0,-0.34,1.0,0.49085,2.0,0.27294999999999997,2.0,0.0,1.0,40.88,41.61,40.66,41.2,41.2
2015-01-28,0.0772,1,0.0,1.0,0.293675,4.0,0.3612,1.0,0.3612,1.0,-0.34,1.0,0.49085,2.0,0.27294999999999997,2.0,41.22,41.27,39.68,39.87,39.87
2015-01-29,-0.05777499999999999,4,0.0772,1.0,0.0,1.0,0.293675,4.0,0.293675,4.0,0.3612,1.0,-0.34,1.0,0.49085,2.0,40.21,41.2,39.3,41.04,41.04
2015-01-30,0.27225,2,-0.05777499999999999,4.0,0.0772,1.0,0.0,1.0,0.0,1.0,0.293675,4.0,0.3612,1.0,-0.34,1.0,40.79,41.49,40.6,40.72,40.72
2015-01-31,0.8268,1,0.27225,2.0,-0.05777499999999999,4.0,0.0772,1.0,0.0772,1.0,0.0,1.0,0.293675,4.0,0.3612,1.0,,,,,
2015-02-02,0.3578,1,0.8268,1.0,0.27225,2.0,-0.05777499999999999,4.0,-0.05777499999999999,4.0,0.0772,1.0,0.0,1.0,0.293675,4.0,40.79,42.39,40.66,42.19,42.19
2015-02-03,0.555,1,0.3578,1.0,0.8268,1.0,0.27225,2.0,0.27225,2.0,-0.05777499999999999,4.0,0.0772,1.0,0.0,1.0,42.64,44.07,42.25,43.67,43.67
2015-02-04,-0.1426,3,0.555,1.0,0.3578,1.0,0.8268,1.0,0.8268,1.0,0.27225,2.0,-0.05777499999999999,4.0,0.0772,1.0,43.66,44.3,43.36,43.71,43.71
2015-02-05,0.3612,1,-0.1426,3.0,0.555,1.0,0.3578,1.0,0.3578,1.0,0.8268,1.0,0.27225,2.0,-0.05777499999999999,4.0,43.98,45.1,43.93,44.2,44.2
2015-02-06,-0.20095,2,0.3612,1.0,-0.1426,3.0,0.555,1.0,0.555,1.0,0.3578,1.0,0.8268,1.0,0.27225,2.0,44.4,44.68,43.3,43.47,43.47
2015-02-10,0.5719,1,-0.20095,2.0,0.3612,1.0,-0.1426,3.0,-0.1426,3.0,0.555,1.0,0.3578,1.0,0.8268,1.0,43.51,44.1,43.0,43.26,43.26
2015-02-12,0.6793,1,0.5719,1.0,-0.20095,2.0,0.3612,1.0,0.3612,1.0,-0.1426,3.0,0.555,1.0,0.3578,1.0,38.71,40.62,38.66,40.58,40.58
2015-02-13,0.0,1,0.6793,1.0,0.5719,1.0,-0.20095,2.0,-0.20095,2.0,0.3612,1.0,-0.1426,3.0,0.555,1.0,40.58,41.2,40.18,40.75,40.75
2015-02-16,0.2263,1,0.0,1.0,0.6793,1.0,0.5719,1.0,0.5719,1.0,-0.20095,2.0,0.3612,1.0,-0.1426,3.0,,,,,
2015-02-18,0.0,1,0.2263,1.0,0.0,1.0,0.6793,1.0,0.6793,1.0,0.5719,1.0,-0.20095,2.0,0.3612,1.0,40.83,41.23,40.52,40.89,40.89
2015-02-19,0.0,1,0.0,1.0,0.2263,1.0,0.0,1.0,0.0,1.0,0.6793,1.0,0.5719,1.0,-0.20095,2.0,41.0,42.49,40.75,42.34,42.34
2015-02-23,0.0,1,0.0,1.0,0.0,1.0,0.2263,1.0,0.2263,1.0,0.0,1.0,0.6793,1.0,0.5719,1.0,43.13,43.64,41.27,41.47,41.47
2015-02-24,0.6716500000000001,2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.2263,1.0,0.0,1.0,0.6793,1.0,41.46,41.46,40.34,40.82,40.82
2015-02-25,0.0,1,0.6716500000000001,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.2263,1.0,0.0,1.0,40.99,41.43,40.52,40.75,40.75
2015-02-26,0.743,1,0.0,1.0,0.6716500000000001,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.2263,1.0,40.8,42.22,40.44,41.44,41.44
2015-02-27,0.1568,5,0.743,1.0,0.0,1.0,0.6716500000000001,2.0,0.6716500000000001,2.0,0.0,1.0,0.0,1.0,0.0,1.0,41.38,41.71,40.56,40.67,40.67
2015-02-28,0.4019,1,0.1568,5.0,0.743,1.0,0.0,1.0,0.0,1.0,0.6716500000000001,2.0,0.0,1.0,0.0,1.0,,,,,
2015-03-02,0.128,1,0.4019,1.0,0.1568,5.0,0.743,1.0,0.743,1.0,0.0,1.0,0.6716500000000001,2.0,0.0,1.0,40.54,40.67,39.17,39.47,39.47
2015-03-04,0.0,2,0.128,1.0,0.4019,1.0,0.1568,5.0,0.1568,5.0,0.743,1.0,0.0,1.0,0.6716500000000001,2.0,39.85,40.5,39.44,40.49,40.49
2015-03-06,0.7263,1,0.0,2.0,0.128,1.0,0.4019,1.0,0.4019,1.0,0.1568,5.0,0.743,1.0,0.0,1.0,39.84,40.15,38.43,38.78,38.78
2015-03-07,0.0,1,0.7263,1.0,0.0,2.0,0.128,1.0,0.128,1.0,0.4019,1.0,0.1568,5.0,0.743,1.0,,,,,
2015-03-09,0.4588,1,0.0,1.0,0.7263,1.0,0.0,2.0,0.0,2.0,0.128,1.0,0.4019,1.0,0.1568,5.0,38.88,38.9,37.65,38.18,38.18
2015-03-10,0.068975,4,0.4588,1.0,0.0,1.0,0.7263,1.0,0.7263,1.0,0.0,2.0,0.128,1.0,0.4019,1.0,37.69,38.7,37.52,38.06,38.06
2015-03-11,-0.1645,2,0.068975,4.0,0.4588,1.0,0.0,1.0,0.0,1.0,0.7263,1.0,0.0,2.0,0.128,1.0,38.23,39.24,38.2,38.75,38.75
2015-03-12,0.0,1,-0.1645,2.0,0.068975,4.0,0.4588,1.0,0.4588,1.0,0.0,1.0,0.7263,1.0,0.0,2.0,38.75,38.89,37.95,38.21,38.21
2015-03-13,0.6419,1,0.0,1.0,-0.1645,2.0,0.068975,4.0,0.068975,4.0,0.4588,1.0,0.0,1.0,0.7263,1.0,37.79,38.35,37.46,37.74,37.74
2015-03-16,0.5563,1,0.6419,1.0,0.0,1.0,-0.1645,2.0,-0.1645,2.0,0.068975,4.0,0.4588,1.0,0.0,1.0,38.4,39.18,37.96,39.14,39.14
2015-03-17,0.5859,1,0.5563,1.0,0.6419,1.0,0.0,1.0,0.0,1.0,-0.1645,2.0,0.068975,4.0,0.4588,1.0,39.09,39.74,38.79,38.95,38.95
2015-03-18,0.3802,1,0.5859,1.0,0.5563,1.0,0.6419,1.0,0.6419,1.0,0.0,1.0,-0.1645,2.0,0.068975,4.0,38.99,40.18,38.62,40.14,40.14
2015-03-19,0.34833333333333333,6,0.3802,1.0,0.5859,1.0,0.5563,1.0,0.5563,1.0,0.6419,1.0,0.0,1.0,-0.1645,2.0,40.4,40.92,38.91,39.13,39.13
2015-03-20,0.0772,1,0.34833333333333333,6.0,0.3802,1.0,0.5859,1.0,0.5859,1.0,0.5563,1.0,0.6419,1.0,0.0,1.0,39.49,39.8,39.12,39.62,39.62
2015-03-24,0.8858,1,0.0772,1.0,0.34833333333333333,6.0,0.3802,1.0,0.3802,1.0,0.5859,1.0,0.5563,1.0,0.6419,1.0,40.32,40.76,39.95,40.34,40.34
2015-03-25,0.6239,1,0.8858,1.0,0.0772,1.0,0.34833333333333333,6.0,0.34833333333333333,6.0,0.3802,1.0,0.5859,1.0,0.5563,1.0,39.65,39.72,38.54,38.86,38.86
2015-03-26,0.0,2,0.6239,1.0,0.8858,1.0,0.0772,1.0,0.0772,1.0,0.34833333333333333,6.0,0.3802,1.0,0.5859,1.0,38.78,38.96,37.94,38.08,38.08
2015-03-27,0.0,1,0.0,2.0,0.6239,1.0,0.8858,1.0,0.8858,1.0,0.0772,1.0,0.34833333333333333,6.0,0.3802,1.0,37.81,37.86,36.28,37.0,37.0
2015-03-31,0.0,1,0.0,1.0,0.0,2.0,0.6239,1.0,0.6239,1.0,0.8858,1.0,0.0772,1.0,0.34833333333333333,6.0,38.71,38.75,37.68,37.75,37.75
2015-04-01,-0.148,2,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.6239,1.0,0.8858,1.0,0.0772,1.0,37.74,38.46,37.21,37.52,37.52
2015-04-02,0.7964,1,-0.148,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.6239,1.0,0.8858,1.0,38.05,38.65,38.0,38.2,38.2
2015-04-03,0.7712,1,0.7964,1.0,-0.148,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.6239,1.0,,,,,
2015-04-06,0.1806,2,0.7712,1.0,0.7964,1.0,-0.148,2.0,-0.148,2.0,0.0,1.0,0.0,1.0,0.0,2.0,39.6,41.55,39.5,40.62,40.62
2015-04-08,0.40257999999999994,5,0.1806,2.0,0.7712,1.0,0.7964,1.0,0.7964,1.0,-0.148,2.0,0.0,1.0,0.0,1.0,41.64,42.18,41.17,41.53,41.53
2015-04-09,0.6369,1,0.40257999999999994,5.0,0.1806,2.0,0.7712,1.0,0.7712,1.0,0.7964,1.0,-0.148,2.0,0.0,1.0,41.69,42.07,41.22,42.02,42.02
2015-04-11,0.2023,1,0.6369,1.0,0.40257999999999994,5.0,0.1806,2.0,0.1806,2.0,0.7712,1.0,0.7964,1.0,-0.148,2.0,,,,,
2015-04-12,0.3182,1,0.2023,1.0,0.6369,1.0,0.40257999999999994,5.0,0.40257999999999994,5.0,0.1806,2.0,0.7712,1.0,0.7964,1.0,,,,,
2015-04-14,0.0,1,0.3182,1.0,0.2023,1.0,0.6369,1.0,0.6369,1.0,0.40257999999999994,5.0,0.1806,2.0,0.7712,1.0,41.71,41.9,41.1,41.49,41.49
2015-04-15,0.190775,4,0.0,1.0,0.3182,1.0,0.2023,1.0,0.2023,1.0,0.6369,1.0,0.40257999999999994,5.0,0.1806,2.0,41.49,41.92,41.32,41.57,41.57
2015-04-16,0.1806,2,0.190775,4.0,0.0,1.0,0.3182,1.0,0.3182,1.0,0.2023,1.0,0.6369,1.0,0.40257999999999994,5.0,41.54,41.83,41.26,41.34,41.34
2015-04-17,0.6696,1,0.1806,2.0,0.190775,4.0,0.0,1.0,0.0,1.0,0.3182,1.0,0.2023,1.0,0.6369,1.0,41.0,41.38,40.7,41.36,41.36
2015-04-18,0.0,1,0.6696,1.0,0.1806,2.0,0.190775,4.0,0.190775,4.0,0.0,1.0,0.3182,1.0,0.2023,1.0,,,,,
2015-04-19,0.7955,1,0.0,1.0,0.6696,1.0,0.1806,2.0,0.1806,2.0,0.190775,4.0,0.0,1.0,0.3182,1.0,,,,,
2015-04-22,0.60866,5,0.7955,1.0,0.0,1.0,0.6696,1.0,0.6696,1.0,0.1806,2.0,0.190775,4.0,0.0,1.0,42.5,44.38,42.34,43.89,43.89
2015-04-23,0.20995,2,0.60866,5.0,0.7955,1.0,0.0,1.0,0.0,1.0,0.6696,1.0,0.1806,2.0,0.190775,4.0,43.65,44.3,43.43,43.72,43.72
2015-04-24,-0.4466,1,0.20995,2.0,0.60866,5.0,0.7955,1.0,0.7955,1.0,0.0,1.0,0.6696,1.0,0.1806,2.0,44.1,44.16,43.6,43.69,43.69
2015-04-25,0.2775,2,-0.4466,1.0,0.20995,2.0,0.60866,5.0,0.60866,5.0,0.7955,1.0,0.0,1.0,0.6696,1.0,,,,,
2015-04-27,0.5106,1,0.2775,2.0,-0.4466,1.0,0.20995,2.0,0.20995,2.0,0.60866,5.0,0.7955,1.0,0.0,1.0,44.51,47.75,44.4,46.31,46.31
2015-04-28,0.0,1,0.5106,1.0,0.2775,2.0,-0.4466,1.0,-0.4466,1.0,0.20995,2.0,0.60866,5.0,0.7955,1.0,46.95,47.1,45.61,46.1,46.1
2015-04-29,0.1366,2,0.0,1.0,0.5106,1.0,0.2775,2.0,0.2775,2.0,-0.4466,1.0,0.20995,2.0,0.60866,5.0,46.01,46.99,45.53,46.49,46.49
2015-04-30,0.21906666666666666,3,0.1366,2.0,0.0,1.0,0.5106,1.0,0.5106,1.0,0.2775,2.0,-0.4466,1.0,0.20995,2.0,46.08,46.58,45.03,45.21,45.21
2015-05-01,0.15695714285714285,7,0.21906666666666666,3.0,0.1366,2.0,0.0,1.0,0.0,1.0,0.5106,1.0,0.2775,2.0,-0.4466,1.0,45.99,46.35,44.08,45.21,45.21
2015-05-02,0.4215,1,0.15695714285714285,7.0,0.21906666666666666,3.0,0.1366,2.0,0.1366,2.0,0.0,1.0,0.5106,1.0,0.2775,2.0,,,,,
2015-05-04,0.296,1,0.4215,1.0,0.15695714285714285,7.0,0.21906666666666666,3.0,0.21906666666666666,3.0,0.1366,2.0,0.0,1.0,0.5106,1.0,45.64,46.95,45.42,46.1,46.1
2015-05-05,0.8356,1,0.296,1.0,0.4215,1.0,0.15695714285714285,7.0,0.15695714285714285,7.0,0.21906666666666666,3.0,0.1366,2.0,0.0,1.0,47.55,47.9,45.83,46.59,46.59
2015-05-06,0.1366,2,0.8356,1.0,0.296,1.0,0.4215,1.0,0.4215,1.0,0.15695714285714285,7.0,0.21906666666666666,3.0,0.1366,2.0,46.82,46.89,45.64,46.09,46.09
2015-05-07,0.0,1,0.1366,2.0,0.8356,1.0,0.296,1.0,0.296,1.0,0.4215,1.0,0.15695714285714285,7.0,0.21906666666666666,3.0,44.2,47.5,44.05,47.36,47.36
2015-05-08,0.414975,4,0.0,1.0,0.1366,2.0,0.8356,1.0,0.8356,1.0,0.296,1.0,0.4215,1.0,0.15695714285714285,7.0,47.2,47.68,46.74,47.32,47.32
2015-05-09,-0.003950000000000009,2,0.414975,4.0,0.0,1.0,0.1366,2.0,0.1366,2.0,0.8356,1.0,0.296,1.0,0.4215,1.0,,,,,
2015-05-10,0.784,1,-0.003950000000000009,2.0,0.414975,4.0,0.0,1.0,0.0,1.0,0.1366,2.0,0.8356,1.0,0.296,1.0,,,,,
2015-05-11,0.7171,1,0.784,1.0,-0.003950000000000009,2.0,0.414975,4.0,0.414975,4.0,0.0,1.0,0.1366,2.0,0.8356,1.0,47.26,48.58,47.06,47.9,47.9
2015-05-12,-0.13775,2,0.7171,1.0,0.784,1.0,-0.003950000000000009,2.0,-0.003950000000000009,2.0,0.414975,4.0,0.0,1.0,0.1366,2.0,48.02,49.27,47.64,48.95,48.95
2015-05-13,0.4215,1,-0.13775,2.0,0.7171,1.0,0.784,1.0,0.784,1.0,-0.003950000000000009,2.0,0.414975,4.0,0.0,1.0,49.52,49.66,48.45,48.64,48.64
2015-05-14,0.42755,2,0.4215,1.0,-0.13775,2.0,0.7171,1.0,0.7171,1.0,0.784,1.0,-0.003950000000000009,2.0,0.414975,4.0,48.96,48.98,48.25,48.82,48.82
2015-05-15,0.423875,4,0.42755,2.0,0.4215,1.0,-0.13775,2.0,-0.13775,2.0,0.7171,1.0,0.784,1.0,-0.003950000000000009,2.0,48.79,49.88,48.5,49.77,49.77
2015-05-16,0.6588,1,0.423875,4.0,0.42755,2.0,0.4215,1.0,0.4215,1.0,-0.13775,2.0,0.7171,1.0,0.784,1.0,,,,,
2015-05-17,0.15246666666666667,3,0.6588,1.0,0.423875,4.0,0.42755,2.0,0.42755,2.0,0.4215,1.0,-0.13775,2.0,0.7171,1.0,,,,,
2015-05-18,-0.01715,2,0.15246666666666667,3.0,0.6588,1.0,0.423875,4.0,0.423875,4.0,0.42755,2.0,0.4215,1.0,-0.13775,2.0,49.4,49.98,49.2,49.75,49.75
2015-05-19,0.1289,2,-0.01715,2.0,0.15246666666666667,3.0,0.6588,1.0,0.6588,1.0,0.423875,4.0,0.42755,2.0,0.4215,1.0,49.69,50.2,49.23,49.43,49.43
2015-05-21,0.6172000000000001,3,0.1289,2.0,-0.01715,2.0,0.15246666666666667,3.0,0.15246666666666667,3.0,0.6588,1.0,0.423875,4.0,0.42755,2.0,48.61,49.32,48.47,49.12,49.12
2015-05-22,0.3544,2,0.6172000000000001,3.0,0.1289,2.0,-0.01715,2.0,-0.01715,2.0,0.15246666666666667,3.0,0.6588,1.0,0.423875,4.0,49.08,49.72,49.0,49.55,49.55
2015-05-23,0.8436666666666667,3,0.3544,2.0,0.6172000000000001,3.0,0.1289,2.0,0.1289,2.0,-0.01715,2.0,0.15246666666666667,3.0,0.6588,1.0,,,,,
2015-05-25,0.4404,1,0.8436666666666667,3.0,0.3544,2.0,0.6172000000000001,3.0,0.6172000000000001,3.0,0.1289,2.0,-0.01715,2.0,0.15246666666666667,3.0,,,,,
2015-05-26,0.7269,1,0.4404,1.0,0.8436666666666667,3.0,0.3544,2.0,0.3544,2.0,0.6172000000000001,3.0,0.1289,2.0,-0.01715,2.0,49.54,50.4,49.3,49.49,49.49
2015-05-27,0.276475,4,0.7269,1.0,0.4404,1.0,0.8436666666666667,3.0,0.8436666666666667,3.0,0.3544,2.0,0.6172000000000001,3.0,0.1289,2.0,49.7,49.9,49.11,49.49,49.49
2015-05-28,0.0772,1,0.276475,4.0,0.7269,1.0,0.4404,1.0,0.4404,1.0,0.8436666666666667,3.0,0.3544,2.0,0.6172000000000001,3.0,49.41,50.36,49.01,50.29,50.29
2015-05-29,-0.4278,1,0.0772,1.0,0.276475,4.0,0.7269,1.0,0.7269,1.0,0.4404,1.0,0.8436666666666667,3.0,0.3544,2.0,50.2,50.57,49.89,50.16,50.16
2015-05-31,0.5106,1,-0.4278,1.0,0.0772,1.0,0.276475,4.0,0.276475,4.0,0.7269,1.0,0.4404,1.0,0.8436666666666667,3.0,,,,,
2015-06-02,0.5707500000000001,2,0.5106,1.0,-0.4278,1.0,0.0772,1.0,0.0772,1.0,0.276475,4.0,0.7269,1.0,0.4404,1.0,49.78,49.88,49.26,49.67,49.67
2015-06-03,0.0,1,0.5707500000000001,2.0,0.5106,1.0,-0.4278,1.0,-0.4278,1.0,0.0772,1.0,0.276475,4.0,0.7269,1.0,49.64,50.14,49.4,49.8,49.8
2015-06-04,0.57235,2,0.0,1.0,0.5707500000000001,2.0,0.5106,1.0,0.5106,1.0,-0.4278,1.0,0.0772,1.0,0.276475,4.0,49.5,49.86,49.14,49.18,49.18
2015-06-05,0.6921,1,0.57235,2.0,0.0,1.0,0.5707500000000001,2.0,0.5707500000000001,2.0,0.5106,1.0,-0.4278,1.0,0.0772,1.0,49.2,49.94,49.14,49.83,49.83
2015-06-07,0.0,1,0.6921,1.0,0.57235,2.0,0.0,1.0,0.0,1.0,0.5707500000000001,2.0,0.5106,1.0,-0.4278,1.0,,,,,
2015-06-09,0.0,1,0.0,1.0,0.6921,1.0,0.57235,2.0,0.57235,2.0,0.0,1.0,0.5707500000000001,2.0,0.5106,1.0,51.08,51.55,50.83,51.2,51.2
2015-06-10,0.11474999999999999,2,0.0,1.0,0.0,1.0,0.6921,1.0,0.6921,1.0,0.57235,2.0,0.0,1.0,0.5707500000000001,2.0,50.38,50.8,49.7,50.14,50.14
2015-06-11,0.0,1,0.11474999999999999,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.6921,1.0,0.57235,2.0,0.0,1.0,50.65,50.87,50.09,50.28,50.28
2015-06-12,0.0,1,0.0,1.0,0.11474999999999999,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.6921,1.0,0.57235,2.0,50.04,50.69,50.04,50.14,50.14
2015-06-13,-0.4278,1,0.0,1.0,0.0,1.0,0.11474999999999999,2.0,0.11474999999999999,2.0,0.0,1.0,0.0,1.0,0.6921,1.0,,,,,
2015-06-15,0.0,1,-0.4278,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.11474999999999999,2.0,0.0,1.0,0.0,1.0,49.94,50.26,49.2,50.08,50.08
